0	3.19308830850626	5.84632222484635	8.47789011255227	11.1030766135952	13.7255250423980	16.3465487587235	18.9667369838273	21.5863934063487	24.2056904457641	26.8247332591453	29.4435896250699	32.0623051956430	34.6809118440120	37.2994324980440	39.9178840726546	42.5362793196429	45.1546280342178	47.7729378649175	50.3912148711229	53.0094639154010	55.6276889450821	58.2458931979132	60.8640793546449	63.4822496538679	66.1004059795636	68.7185499286446	71.3366828636252	73.9548059541053	76.5729202097458
1.53431981778388	4.44286897793753	7.11359697195524	9.75500408549339	12.3863238615909	15.0129398855682	17.6369748826573	20.2594390476757	22.8808754758827	25.5016024772242	28.1218190822228	30.7416561743640	33.3612033777922	35.9805241378740	38.5996646343116	41.2186592830856	43.8375342596306	46.4563098268758	49.0750019159881	51.6936232255517	54.3121840021204	56.9306926049599	59.5491559215425	62.1675796778803	64.7859686734973	67.4043269615654	70.0226579885780	72.6409647037836	75.2592496457529	77.8775150114667
2.54519744018928	5.58844432846538	8.30788985257300	10.9753090466801	13.6229352652682	16.2607606520735	18.8929848103979	21.5216976181544	24.1480606441614	26.7727725170362	29.3962792088956	32.0188790146299	34.6407791133953	37.2621279440165	39.8830346733267	42.5035813937157	45.1238310355594	47.7438326553569	50.3636250627113	52.9832393651289	55.6027007897644	58.2220300111148	60.8412441343096	63.4603574339659	66.0793819167137	68.6983277546335	71.3172036229065	73.9360169655087	76.5547742062314	79.1734809177231
3.50099078434211	6.67936383197996	9.45493692561917	12.1548735718059	14.8239565550554	17.4770641137814	20.1207478607577	22.7583816085036	25.3918906719087	28.0224576523306	30.6508505628870	33.2775905197162	35.9030438853126	38.5274759015304	41.1510834103086	43.7740156143411	46.3963876945856	49.0182900013292	51.6397944137620	54.2609588374640	56.8818304471118	59.5024480651640	62.1228439339838	64.7430450546761	67.3630742115080	69.9829507648890	72.6026912717478	75.2223099756351	77.8418191974122	80.4612296492974
4.43129427173666	7.73533023770134	10.5682570355324	13.3034225314430	15.9966906667074	18.6675268897408	21.3247997344889	23.9731968480554	26.6154494508107	29.2532638977890	31.8877641559068	34.5197220820839	37.1496859477994	39.7780562698881	42.4051326276522	45.0311436817366	47.6562670498731	50.2806428351802	52.9043830580431	55.5275783723290	58.1503029382061	60.7726180171074	63.3945746640880	66.0162157717644	68.6375776412591	71.2586912032831	73.8795829771207	76.5002758309613	79.1207895900393	81.7411415270114
5.34634697975020	8.76655072814359	11.6559905251169	14.4273687399039	17.1462621011557	19.8363178971616	22.5085899148148	25.1690408991514	27.8212032508418	30.4673147390670	33.1088668583895	35.7468943029120	38.3821385613059	41.0151455122222	43.6463262746363	46.2759965704076	48.9044029945061	51.5317410248289	54.1581676610578	56.7838104784798	59.4087742329364	62.0331457583429	64.6569976516936	67.2803910826834	69.9033779618180	72.5260026319691	75.1483032014819	77.7703126045811	80.3920594521138	83.0135687195237
6.25105512057012	9.77911329420226	12.7234845509149	15.5312025080552	18.2764291815019	20.9866046662497	23.6748136354251	26.3482297634209	29.0111608202479	31.6663674147628	34.3157078952678	36.9604826658918	39.6016307548068	42.2398481514365	44.8756621973075	47.5094800670793	50.1416213443289	52.7723404929254	55.4018427167232	58.0302953801551	60.6578363800878	63.2845803812763	65.9106235275590	68.5360470477817	71.1609200484308	73.7853016997851	76.4092429642577	79.0327879752622	81.6559751465366	84.2788380715829
7.14819707476173	10.7769885309080	13.7744715703058	16.6182111387728	19.3900441053813	22.1208600515197	24.8256238193305	27.5126488678126	30.1869837906560	32.8518954824494	35.5096018102389	38.1616663817125	40.8092257932505	43.4531274744183	46.0940169420029	48.7323950249157	51.3686565394257	54.0031171113744	56.6360322005402	59.2676108631095	61.8980258833217	64.5274213496301	67.1559184000941	69.7836196351191	72.4106125460339	75.0369722072613	77.6627634108130	80.2880423737835	82.9128581155613	85.5372535771610
8.03951804333101	11.7629324232455	14.8116769724294	17.6908855190443	20.4893312385981	23.2410578566292	25.9627721301569	28.6638571285602	31.3500650368309	34.0251489015184	36.6916752816385	39.3514653932393	42.0058508058620	44.6558295294986	47.3021653959211	49.9454535911019	52.5861651679307	55.2246780611172	57.8612991809693	60.4962804610922	63.1298307170916	65.7621245455912	68.3933090952245	71.0235092833013	73.6528318609053	76.2813686136912	78.9091989062651	81.5363917225844	84.1630073155210	86.7890985505106
8.92619497558329	12.7389480561108	15.8371612816217	18.7511656056477	21.5760643973659	24.3488029166134	27.0877061269796	29.8031607740073	32.5015856762619	35.1871986922944	37.8629025812296	40.5307688710879	43.1923199381956	45.8487021255300	48.5007965207163	51.1492923451950	53.7947370214318	56.4375712005433	59.0781538100484	61.7167803124428	64.3536962431175	66.9891074016771	69.6231876293357	72.2560848178196	74.8879256042530	77.5188190771285	80.1488597292673	82.7781298312077	85.4067013540800	88.0346375390683
9.80906389579632	13.7065439570721	16.8525261772348	19.8005965502729	22.6516846059921	25.4454206283392	28.2016381459464	30.9316670197213	33.6425574211116	36.3389707511496	39.0241328721371	41.7003574757862	44.3693526785171	47.0324100491521	49.6905260891013	52.3444830380777	54.9949042113395	57.6422928533289	60.2870600153342	62.9295449417345	65.5700302309786	68.2087532811853	70.8459150482146	73.4816868294711	76.1162155770227	78.7496281011803	81.3820344272386	84.0135304989736	86.6442003732740	89.2741180147698
